Dialogue_ID,Utterance_ID,Speaker,Neuroticism,Extraversion,Openness,Agreeableness,Conscientiousness,Sentiment,DA,Utterance
dialogue-0288,dialogue-0288-013,語者二,high,high,high,high,high,negative,other,所以會有三到五公分的誤差
dialogue-0288,dialogue-0288-014,語者二,high,high,high,high,high,negative,other,這些在賣場須知都有寫清楚喔
dialogue-0288,dialogue-0288-015,語者一,high,high,high,high,high,neutral,other,我有看到啊
dialogue-0288,dialogue-0288-016,語者一,high,high,high,high,high,neutral,other,但是這個真的差太多了
dialogue-0288,dialogue-0288-017,語者一,high,high,high,high,high,neutral,other,我穿起來太緊不好看
dialogue-0288,dialogue-0288-018,語者一,high,high,high,high,high,neutral,other,可以換給我大一號的嗎
dialogue-0288,dialogue-0288-019,語者二,high,high,high,high,high,neutral,other,這部分需要您重新下單喔
dialogue-0288,dialogue-0288-020,語者二,high,high,high,high,high,neutral,other,如果您想退貨的話
dialogue-0288,dialogue-0288-021,語者二,high,high,high,high,high,neutral,other,運費需要您自行承擔
dialogue-0288,dialogue-0288-022,語者二,high,high,high,high,high,neutral,other,我們不會補償您的運費損失
dialogue-0288,dialogue-0288-023,語者二,high,high,high,high,high,neutral,other,還是我額外給您折價卷
dialogue-0288,dialogue-0288-024,語者一,high,high,high,high,high,neutral,other,那好吧
dialogue-0288,dialogue-0288-025,語者一,high,high,high,high,high,neutral,other,這件我真的穿不下
dialogue-0288,dialogue-0288-026,語者一,high,high,high,high,high,neutral,other,那我另外再下單好了
dialogue-0288,dialogue-0288-027,語者一,high,high,high,high,high,neutral,other,謝謝你的折扣
dialogue-0288,dialogue-0288-028,語者二,high,high,high,high,high,positive,other,沒事 歡迎您再次光臨喔
dialogue-0289,dialogue-0289-000,語者一,high,high,high,high,high,positive,other,欸你這禮拜要不要陪我去中壢
dialogue-0289,dialogue-0289-001,語者一,high,high,high,high,high,positive,other,那裡有一家狗狗咖啡廳
dialogue-0289,dialogue-0289-002,語者一,high,high,high,high,high,positive,other,有超可愛的牧羊犬喔
dialogue-0289,dialogue-0289-003,語者二,high,high,high,high,high,negative,other,中壢有點遠欸
dialogue-0289,dialogue-0289-004,語者二,high,high,high,high,high,negative,other,而且我有點怕狗
dialogue-0289,dialogue-0289-005,語者二,high,high,high,high,high,negative,other,他們會不會臭臭的
dialogue-0289,dialogue-0289-006,語者一,high,high,high,high,high,positive,other,不會啦
dialogue-0289,dialogue-0289-007,語者一,high,high,high,high,high,positive,other,他們的評價很好
dialogue-0289,dialogue-0289-008,語者一,high,high,high,high,high,positive,other,都沒有人說他們會有味道喔
dialogue-0289,dialogue-0289-009,語者一,high,high,high,high,high,positive,other,而且他們長得超可愛
dialogue-0289,dialogue-0289-010,語者一,high,high,high,high,high,positive,other,一起去啦
dialogue-0289,dialogue-0289-011,語者二,high,high,high,high,high,negative,other,可是我就不喜歡狗啊
dialogue-0289,dialogue-0289-012,語者二,high,high,high,high,high,negative,other,而且牧羊犬好大隻
dialogue-0289,dialogue-0289-013,語者二,high,high,high,high,high,negative,other,我會怕大隻的狗
dialogue-0289,dialogue-0289-014,語者二,high,high,high,high,high,negative,other,你找別人去好了
dialogue-0289,dialogue-0289-015,語者一,high,high,high,high,high,neutral,other,不是喔 我就是要讓更多人喜歡狗狗啊
dialogue-0289,dialogue-0289-016,語者一,high,high,high,high,high,neutral,other,你可能只是沒碰過不喜歡
dialogue-0289,dialogue-0289-017,語者一,high,high,high,high,high,neutral,other,跟我去一次啦
dialogue-0289,dialogue-0289-018,語者一,high,high,high,high,high,neutral,other,你一定會喜歡
dialogue-0289,dialogue-0289-019,語者二,high,high,high,high,high,negative,other,我覺得我不會喜歡
dialogue-0289,dialogue-0289-020,語者二,high,high,high,high,high,negative,other,我比較喜歡貓
dialogue-0289,dialogue-0289-021,語者二,high,high,high,high,high,negative,other,貓比較乾淨可愛
dialogue-0289,dialogue-0289-022,語者一,high,high,high,high,high,negative,other,亂講那只是你看到的
dialogue-0289,dialogue-0289-023,語者一,high,high,high,high,high,negative,other,貓脾氣很差欸
dialogue-0289,dialogue-0289-024,語者一,high,high,high,high,high,negative,other,狗狗最好了
dialogue-0289,dialogue-0289-025,語者二,high,high,high,high,high,negative,other,還是算了
dialogue-0289,dialogue-0289-026,語者二,high,high,high,high,high,negative,other,我真的不想去欸
dialogue-0289,dialogue-0289-027,語者一,high,high,high,high,high,negative,other,吼你很固執欸
dialogue-0289,dialogue-0289-028,語者一,high,high,high,high,high,negative,other,算了算了
dialogue-0292,dialogue-0292-000,語者一,high,high,high,high,high,neutral,other,欸我晚餐想吃滷味
dialogue-0292,dialogue-0292-001,語者一,high,high,high,high,high,neutral,other,你去幫我買好不好
dialogue-0292,dialogue-0292-002,語者二,high,high,high,high,high,negative,other,蛤可是滷味這種東西很難幫人家買欸
dialogue-0292,dialogue-0292-003,語者二,high,high,high,high,high,negative,other,你自己去挑啦
dialogue-0292,dialogue-0292-004,語者二,high,high,high,high,high,negative,other,到時候我買的又被你嫌
dialogue-0292,dialogue-0292-005,語者一,high,high,high,high,high,negative,other,哪有
dialogue-0292,dialogue-0292-006,語者一,high,high,high,high,high,negative,other,你是不是只是懶得出門
dialogue-0292,dialogue-0292-007,語者一,high,high,high,high,high,negative,other,就幫我選一下啦
dialogue-0292,dialogue-0292-008,語者一,high,high,high,high,high,negative,other,我喜歡的就那些啊
dialogue-0292,dialogue-0292-009,語者二,high,high,high,high,high,negative,other,但上次你就一直嫌東嫌西
dialogue-0292,dialogue-0292-010,語者二,high,high,high,high,high,negative,other,還是你叫外送也可以
dialogue-0292,dialogue-0292-011,語者二,high,high,high,high,high,negative,other,我不想被你嫌
dialogue-0292,dialogue-0292-012,語者一,high,high,high,high,high,negative,other,亂講我哪有
dialogue-0292,dialogue-0292-013,語者一,high,high,high,high,high,negative,other,上次那家是真的不好吃喔
dialogue-0292,dialogue-0292-014,語者一,high,high,high,high,high,negative,other,可是外送很貴啊
dialogue-0292,dialogue-0292-015,語者一,high,high,high,high,high,negative,other,幫我一下啦
dialogue-0292,dialogue-0292-016,語者一,high,high,high,high,high,negative,other,你剛好順路啊
dialogue-0292,dialogue-0292-017,語者二,high,high,high,high,high,neutral,other,不會啦
dialogue-0292,dialogue-0292-018,語者二,high,high,high,high,high,neutral,other,現在有免運不是嗎
dialogue-0292,dialogue-0292-019,語者二,high,high,high,high,high,neutral,other,下個樓就好
dialogue-0292,dialogue-0292-020,語者二,high,high,high,high,high,neutral,other,不要比我還懶
dialogue-0292,dialogue-0292-021,語者一,high,high,high,high,high,negative,other,免運還是很貴啊
dialogue-0292,dialogue-0292-022,語者一,high,high,high,high,high,negative,other,平台都會抽成
dialogue-0292,dialogue-0292-023,語者一,high,high,high,high,high,negative,other,我不想花那麼多錢在吃的上面
dialogue-0292,dialogue-0292-024,語者一,high,high,high,high,high,negative,other,你就幫個忙唄
dialogue-0292,dialogue-0292-025,語者二,high,high,high,high,high,neutral,other,好啦好啦
dialogue-0292,dialogue-0292-026,語者二,high,high,high,high,high,neutral,other,那你到時候不要又碎碎念喔
dialogue-0292,dialogue-0292-027,語者一,high,high,high,high,high,positive,other,噢耶
dialogue-0294,dialogue-0294-000,語者一,high,high,high,high,high,neutral,other,小姐您好
dialogue-0294,dialogue-0294-001,語者一,high,high,high,high,high,neutral,other,我這邊查出來的資料並沒有您的訂位紀錄欸
dialogue-0294,dialogue-0294-002,語者一,high,high,high,high,high,neutral,other,您請回吧
dialogue-0294,dialogue-0294-003,語者二,high,high,high,high,high,negative,other,不會吧
dialogue-0294,dialogue-0294-004,語者二,high,high,high,high,high,negative,other,你有沒有看錯啊
dialogue-0294,dialogue-0294-005,語者二,high,high,high,high,high,negative,other,要不要再確認一下
dialogue-0294,dialogue-0294-006,語者一,high,high,high,high,high,negative,other,我剛看過了
dialogue-0294,dialogue-0294-007,語者一,high,high,high,high,high,negative,other,就是沒有啊
dialogue-0294,dialogue-0294-008,語者二,high,high,high,high,high,negative,other,為什麼會這樣
dialogue-0294,dialogue-0294-009,語者二,high,high,high,high,high,negative,other,有沒有別的位子
dialogue-0294,dialogue-0294-010,語者二,high,high,high,high,high,negative,other,我現在好餓
dialogue-0294,dialogue-0294-011,語者一,high,high,high,high,high,negative,other,我也不知道欸
dialogue-0294,dialogue-0294-012,語者一,high,high,high,high,high,negative,other,那不是我的問題吧
dialogue-0294,dialogue-0294-013,語者一,high,high,high,high,high,negative,other,你要不要去別家
dialogue-0294,dialogue-0294-014,語者二,high,high,high,high,high,negative,other,可是我真的很想帶我朋友來吃你們家的滷肉飯
dialogue-0294,dialogue-0294-015,語者二,high,high,high,high,high,negative,other,真的很好吃
dialogue-0294,dialogue-0294-016,語者一,high,high,high,high,high,negative,other,你這樣拍我馬屁也沒有用啊
dialogue-0294,dialogue-0294-017,語者一,high,high,high,high,high,negative,other,我就沒位子給你
dialogue-0294,dialogue-0294-018,語者二,high,high,high,high,high,negative,other,你都說到這個份上了
dialogue-0294,dialogue-0294-019,語者二,high,high,high,high,high,negative,other,我也只能去吃隔壁的雞腿飯
dialogue-0294,dialogue-0294-020,語者二,high,high,high,high,high,negative,other,你這樣做生意不好
dialogue-0294,dialogue-0294-021,語者二,high,high,high,high,high,negative,other,客人會跑掉
dialogue-0294,dialogue-0294-022,語者一,high,high,high,high,high,neutral,other,唉呀沒差吧
dialogue-0294,dialogue-0294-023,語者一,high,high,high,high,high,neutral,other,我爸是董事長
dialogue-0294,dialogue-0294-024,語者一,high,high,high,high,high,neutral,other,你不用擔心
dialogue-0294,dialogue-0294-025,語者二,high,high,high,high,high,neutral,other,？？？
dialogue-0301,dialogue-0301-000,語者一,high,high,high,high,high,negative,other,嗚嗚我跟你說 我男朋友要跟我分手⋯
dialogue-0301,dialogue-0301-001,語者二,high,high,high,high,high,negative,other,蛤為什麼!我以為你們感情很穩定...
dialogue-0301,dialogue-0301-002,語者一,high,high,high,high,high,negative,other,他昨天跟我說他愛上同系的學妹⋯
dialogue-0301,dialogue-0301-003,語者二,high,high,high,high,high,negative,other,太扯了吧....
dialogue-0301,dialogue-0301-004,語者二,high,high,high,high,high,negative,other,你之前有看到什麼跡象嗎?
dialogue-0301,dialogue-0301-005,語者一,high,high,high,high,high,negative,other,他最近很少回我訊息
dialogue-0301,dialogue-0301-006,語者一,high,high,high,high,high,negative,other,因為我們遠距離 我也不知道他平常在幹嘛
dialogue-0301,dialogue-0301-007,語者二,high,high,high,high,high,negative,other,原來是這樣
dialogue-0301,dialogue-0301-008,語者二,high,high,high,high,high,negative,other,那你...還好嗎?
dialogue-0301,dialogue-0301-009,語者一,high,high,high,high,high,negative,other,我有點難過 我們經歷了那麼多 他怎麼可以這樣
dialogue-0301,dialogue-0301-010,語者一,high,high,high,high,high,negative,other,雖然他真的很爛 好自私的男人
dialogue-0301,dialogue-0301-011,語者二,high,high,high,high,high,neutral,other,我可以理解你的心情
dialogue-0301,dialogue-0301-012,語者二,high,high,high,high,high,neutral,other,你真的是我認識的人裡面最善良的人
dialogue-0301,dialogue-0301-013,語者二,high,high,high,high,high,neutral,other,他怎麼可以這樣對你
dialogue-0301,dialogue-0301-014,語者一,high,high,high,high,high,negative,other,可能他覺得我不夠獨立 因為我缺乏安全感 常常跟他吵架
dialogue-0301,dialogue-0301-015,語者二,high,high,high,high,high,negative,other,這不是你的錯 是他的問題
dialogue-0301,dialogue-0301-016,語者二,high,high,high,high,high,negative,other,但我覺得這樣可能代表你們真的不適合
dialogue-0301,dialogue-0301-017,語者二,high,high,high,high,high,negative,other,早點看清他也好
dialogue-0301,dialogue-0301-018,語者一,high,high,high,high,high,negative,other,真的 這種人不配擁有愛情
dialogue-0301,dialogue-0301-019,語者一,high,high,high,high,high,negative,other,我自己也可以生活的很好！！
dialogue-0301,dialogue-0301-020,語者二,high,high,high,high,high,neutral,other,我們不用什麼事都靠男人
dialogue-0301,dialogue-0301-021,語者二,high,high,high,high,high,neutral,other,我相信你以後的日子會很好
dialogue-0301,dialogue-0301-022,語者二,high,high,high,high,high,neutral,other,希望你可以快快樂樂的
dialogue-0301,dialogue-0301-023,語者一,high,high,high,high,high,positive,other,可以的啦展開新生活
dialogue-0301,dialogue-0301-024,語者一,high,high,high,high,high,positive,other,也謝謝你願意聽我講♥
dialogue-0302,dialogue-0302-000,語者一,high,high,high,high,high,neutral,other,喂~你好
dialogue-0302,dialogue-0302-001,語者一,high,high,high,high,high,neutral,other,請問是饗饗餐廳嗎?
dialogue-0302,dialogue-0302-002,語者二,high,high,high,high,high,positive,other,是的 您好~
dialogue-0302,dialogue-0302-003,語者一,high,high,high,high,high,neutral,other,請問這禮拜六晚上還可以訂位嗎?
dialogue-0302,dialogue-0302-004,語者二,high,high,high,high,high,neutral,other,我看看喔
dialogue-0302,dialogue-0302-005,語者二,high,high,high,high,high,neutral,other,不好意思
dialogue-0302,dialogue-0302-006,語者二,high,high,high,high,high,neutral,other,我們禮拜六晚上都客滿了欸
dialogue-0302,dialogue-0302-007,語者二,high,high,high,high,high,neutral,other,您要不要改天呢?
dialogue-0302,dialogue-0302-008,語者一,high,high,high,high,high,neutral,other,都完全沒有位置嗎?
dialogue-0302,dialogue-0302-009,語者一,high,high,high,high,high,neutral,other,晚上的時間全部都是額滿的?
dialogue-0302,dialogue-0302-010,語者二,high,high,high,high,high,negative,other,對的 真的很抱歉
dialogue-0302,dialogue-0302-011,語者二,high,high,high,high,high,negative,other,因為是聖誕節
dialogue-0302,dialogue-0302-012,語者二,high,high,high,high,high,negative,other,是我們餐廳的旺季
dialogue-0302,dialogue-0302-013,語者一,high,high,high,high,high,neutral,other,沒辦法現場等位置嗎?
dialogue-0302,dialogue-0302-014,語者一,high,high,high,high,high,neutral,other,因為只是四人聚餐，應該還是可以幫我挪出吧?
dialogue-0302,dialogue-0302-015,語者二,high,high,high,high,high,negative,other,沒辦法耶!
dialogue-0302,dialogue-0302-016,語者二,high,high,high,high,high,negative,other,我們的位置都排好了
dialogue-0302,dialogue-0302-017,語者二,high,high,high,high,high,negative,other,看看你要不要約禮拜天 還有位置
dialogue-0302,dialogue-0302-018,語者一,high,high,high,high,high,neutral,other,好吧 那我訂禮拜天中午
dialogue-0302,dialogue-0302-019,語者二,high,high,high,high,high,neutral,other,禮拜天中午也滿了，請問 14:30 可以嗎?
dialogue-0302,dialogue-0302-020,語者一,high,high,high,high,high,negative,other,怎麼也沒位置了，我那時候沒辦法欸，能不能再幫我排早一點啊
dialogue-0302,dialogue-0302-021,語者二,high,high,high,high,high,neutral,other,早一點的話 11:00可以嗎~
dialogue-0302,dialogue-0302-022,語者二,high,high,high,high,high,neutral,other,抱歉中間時段都滿了...
dialogue-0302,dialogue-0302-023,語者一,high,high,high,high,high,neutral,other,那好吧，先幫我訂11:00四位廖小姐
dialogue-0302,dialogue-0302-024,語者二,high,high,high,high,high,positive,other,好的
dialogue-0302,dialogue-0302-025,語者二,high,high,high,high,high,positive,other,禮拜天見~
dialogue-0302,dialogue-0302-026,語者一,high,high,high,high,high,positive,other,謝謝
dialogue-0303,dialogue-0303-000,語者一,high,high,high,high,high,neutral,other,哈囉!
dialogue-0303,dialogue-0303-001,語者一,high,high,high,high,high,neutral,other,我發現你們網站上的面膜 75 折優惠只到昨天
dialogue-0303,dialogue-0303-002,語者一,high,high,high,high,high,neutral,other,但我真的很喜歡你們產品
dialogue-0303,dialogue-0303-003,語者一,high,high,high,high,high,neutral,other,請問可不可以讓我也有這樣的優惠....
dialogue-0303,dialogue-0303-004,語者二,high,high,high,high,high,neutral,other,小姐您好
dialogue-0303,dialogue-0303-005,語者二,high,high,high,high,high,neutral,other,實在是很不好意思，面膜優惠價到昨天截止了
dialogue-0303,dialogue-0303-006,語者二,high,high,high,high,high,neutral,other,所以沒有辦法幫小姐您折優惠價，不好意思~
dialogue-0303,dialogue-0303-007,語者一,high,high,high,high,high,negative,other,蛤真的嗎
dialogue-0303,dialogue-0303-008,語者一,high,high,high,high,high,negative,other,可是我是你們的常客
dialogue-0303,dialogue-0303-009,語者一,high,high,high,high,high,negative,other,真的不能通融延長一天嗎
dialogue-0303,dialogue-0303-010,語者二,high,high,high,high,high,negative,other,因為是公司規定的，可能沒辦法耶~
dialogue-0303,dialogue-0303-011,語者二,high,high,high,high,high,negative,other,能理解小姐您的需求，但還是要遵守公司的規定~
dialogue-0303,dialogue-0303-012,語者一,high,high,high,high,high,negative,other,好吧
dialogue-0303,dialogue-0303-013,語者一,high,high,high,high,high,negative,other,因為我昨天在處理我阿嬤的喪事
dialogue-0303,dialogue-0303-014,語者一,high,high,high,high,high,negative,other,忙得焦頭爛額
dialogue-0303,dialogue-0303-015,語者一,high,high,high,high,high,negative,other,所以一時就錯過了
dialogue-0303,dialogue-0303-016,語者一,high,high,high,high,high,negative,other,我下次會注意時間的
dialogue-0303,dialogue-0303-017,語者二,high,high,high,high,high,neutral,other,小姐您辛苦了
dialogue-0303,dialogue-0303-018,語者二,high,high,high,high,high,neutral,other,我們的面膜常常有打折的活動
dialogue-0303,dialogue-0303-019,語者二,high,high,high,high,high,neutral,other,可以注意一下我們公司的活動時間呦
dialogue-0303,dialogue-0303-020,語者一,high,high,high,high,high,positive,other,好
dialogue-0303,dialogue-0303-021,語者一,high,high,high,high,high,positive,other,謝謝你的告知
dialogue-0303,dialogue-0303-022,語者一,high,high,high,high,high,positive,other,希望下次有活動的時候可以通知我~
dialogue-0303,dialogue-0303-023,語者一,high,high,high,high,high,positive,other,感謝
dialogue-0303,dialogue-0303-024,語者二,high,high,high,high,high,positive,other,我們有官方的LINE好友可以加呦
dialogue-0303,dialogue-0303-025,語者二,high,high,high,high,high,positive,other,有活動LINE都會有通知~
dialogue-0303,dialogue-0303-026,語者一,high,high,high,high,high,positive,other,好的好的 謝謝你
dialogue-0303,dialogue-0303-027,語者二,high,high,high,high,high,positive,other,不會，謝謝您
dialogue-0304,dialogue-0304-000,語者一,high,high,high,high,high,neutral,other,欸 下禮拜五去高雄玩要順便去吃海底撈嗎
dialogue-0304,dialogue-0304-001,語者二,high,high,high,high,high,neutral,other,海底撈?去高雄吃海底撈?
dialogue-0304,dialogue-0304-002,語者二,high,high,high,high,high,neutral,other,怎麼不去吃一些高雄在地美食呢?
dialogue-0304,dialogue-0304-003,語者一,high,high,high,high,high,neutral,other,可是我昨天看別人 ig 發他吃的
dialogue-0304,dialogue-0304-004,語者一,high,high,high,high,high,neutral,other,就突然很想吃欸
dialogue-0304,dialogue-0304-005,語者一,high,high,high,high,high,neutral,other,還有隱藏版吃法 好想試試看
dialogue-0304,dialogue-0304-006,語者二,high,high,high,high,high,negative,other,可是吃完火鍋，感覺會吃不下其他美食耶
dialogue-0304,dialogue-0304-007,語者二,high,high,high,high,high,negative,other,我們前天找了很多美食，不是說要去嚐嚐看嗎~
dialogue-0304,dialogue-0304-008,語者一,high,high,high,high,high,negative,other,可是我們去高雄兩天
dialogue-0304,dialogue-0304-009,語者一,high,high,high,high,high,negative,other,吃一餐海底撈應該還可以吧
dialogue-0304,dialogue-0304-010,語者一,high,high,high,high,high,negative,other,我們可以中午吃
dialogue-0304,dialogue-0304-011,語者一,high,high,high,high,high,negative,other,晚上再去逛夜市
dialogue-0304,dialogue-0304-012,語者二,high,high,high,high,high,negative,other,這樣吃完花費會更多~
dialogue-0304,dialogue-0304-013,語者二,high,high,high,high,high,negative,other,不是說好高雄旅行能省就省
dialogue-0304,dialogue-0304-014,語者二,high,high,high,high,high,negative,other,之後回台北想要吃海底撈都可以呀
dialogue-0304,dialogue-0304-015,語者二,high,high,high,high,high,negative,other,我覺得我們難得去南部玩，吃一點不一樣的!!
dialogue-0304,dialogue-0304-016,語者一,high,high,high,high,high,neutral,other,好啦好啦
dialogue-0304,dialogue-0304-017,語者一,high,high,high,high,high,neutral,other,好像也是有道理
dialogue-0304,dialogue-0304-018,語者一,high,high,high,high,high,neutral,other,那記得回來台北要去吃海底撈喔
dialogue-0304,dialogue-0304-019,語者二,high,high,high,high,high,positive,other,沒沒有問題
dialogue-0304,dialogue-0304-020,語者二,high,high,high,high,high,positive,other,你想吃多少就吃多少
dialogue-0304,dialogue-0304-021,語者二,high,high,high,high,high,positive,other,你下個月生日我們就去吃，我請客!!
dialogue-0304,dialogue-0304-022,語者一,high,high,high,high,high,positive,other,真的嗎!
dialogue-0304,dialogue-0304-023,語者一,high,high,high,high,high,positive,other,好啊 :DDDD
dialogue-0304,dialogue-0304-024,語者二,high,high,high,high,high,positive,other,當然囉
dialogue-0304,dialogue-0304-025,語者一,high,high,high,high,high,positive,other,你人最好ㄌ
dialogue-0304,dialogue-0304-026,語者二,high,high,high,high,high,positive,other,那就說定了喔~
dialogue-0305,dialogue-0305-000,語者一,high,high,high,high,high,neutral,other,不好意思
dialogue-0305,dialogue-0305-001,語者二,high,high,high,high,high,neutral,other,你好，有什麼事嗎~
dialogue-0305,dialogue-0305-002,語者一,high,high,high,high,high,neutral,other,你們官網上寫說滿500可以兌換瑪德蓮一個，我想換
dialogue-0305,dialogue-0305-003,語者二,high,high,high,high,high,neutral,other,我看看喔
dialogue-0305,dialogue-0305-004,語者一,high,high,high,high,high,neutral,other,還有瑪德蓮可以換嗎?
dialogue-0305,dialogue-0305-005,語者二,high,high,high,high,high,negative,other,抱歉，您點的餐點不包含在我們的滿額贈活動裡面
dialogue-0305,dialogue-0305-006,語者二,high,high,high,high,high,negative,other,我們官網有說
dialogue-0305,dialogue-0305-007,語者二,high,high,high,high,high,negative,other,只有這幾個指定品項，滿 500 才會送瑪德蓮喔~
dialogue-0305,dialogue-0305-008,語者一,high,high,high,high,high,negative,other,欸不是，你們網路寫的字也太小了吧，我看不到啊
dialogue-0305,dialogue-0305-009,語者一,high,high,high,high,high,negative,other,我今天就是為了你們的瑪德蓮才來的欸
dialogue-0305,dialogue-0305-010,語者一,high,high,high,high,high,negative,other,結果不行換喔
dialogue-0305,dialogue-0305-011,語者二,high,high,high,high,high,negative,other,不行耶
dialogue-0305,dialogue-0305-012,語者二,high,high,high,high,high,negative,other,因為我們官網都有註記了
dialogue-0305,dialogue-0305-013,語者二,high,high,high,high,high,negative,other,所以一切都以官網的為主
dialogue-0305,dialogue-0305-014,語者二,high,high,high,high,high,negative,other,您可以自己點一份瑪德蓮
dialogue-0305,dialogue-0305-015,語者一,high,high,high,high,high,negative,other,可是我都為了瑪德蓮花500吃餐點欸
dialogue-0305,dialogue-0305-016,語者一,high,high,high,high,high,negative,other,送我一顆應該也還好吧?
dialogue-0305,dialogue-0305-017,語者二,high,high,high,high,high,neutral,other,我理解你的需求
dialogue-0305,dialogue-0305-018,語者二,high,high,high,high,high,neutral,other,但規定就是這樣
dialogue-0305,dialogue-0305-019,語者二,high,high,high,high,high,neutral,other,所以抱歉還是沒辦法改...
dialogue-0305,dialogue-0305-020,語者一,high,high,high,high,high,neutral,other,那我換一球抹茶冰淇淋可以嗎?
dialogue-0305,dialogue-0305-021,語者一,high,high,high,high,high,neutral,other,加LINE好友贈送一球 我總可以換了吧?
dialogue-0305,dialogue-0305-022,語者一,high,high,high,high,high,neutral,other,我今天就是要吃到你們的甜點
dialogue-0305,dialogue-0305-023,語者二,high,high,high,high,high,neutral,other,我確認一下喔!
dialogue-0305,dialogue-0305-024,語者二,high,high,high,high,high,neutral,other,可以，這個您有符合要求
dialogue-0305,dialogue-0305-025,語者二,high,high,high,high,high,neutral,other,馬上幫您送來~
dialogue-0305,dialogue-0305-026,語者一,high,high,high,high,high,positive,other,好 麻煩妳了
dialogue-0306,dialogue-0306-000,語者一,high,high,high,high,high,neutral,other,你好
dialogue-0306,dialogue-0306-001,語者一,high,high,high,high,high,neutral,other,請問你是餐廳經理嗎
dialogue-0306,dialogue-0306-002,語者二,high,high,high,high,high,neutral,other,我是，請問有甚麼可以為您服務的嗎?
dialogue-0306,dialogue-0306-003,語者一,high,high,high,high,high,negative,other,你們餐廳廁所的地板太滑
dialogue-0306,dialogue-0306-004,語者一,high,high,high,high,high,negative,other,害我小孩滑倒了
dialogue-0306,dialogue-0306-005,語者一,high,high,high,high,high,negative,other,你看他都流血了
dialogue-0306,dialogue-0306-006,語者二,high,high,high,high,high,negative,other,很不好意思，請問有需要幫忙叫119嗎
dialogue-0306,dialogue-0306-007,語者一,high,high,high,high,high,neutral,other,是不用啦
dialogue-0306,dialogue-0306-008,語者一,high,high,high,high,high,neutral,other,但是他擦傷了
dialogue-0306,dialogue-0306-009,語者一,high,high,high,high,high,neutral,other,你們是不是要給我們一點補償?
dialogue-0306,dialogue-0306-010,語者二,high,high,high,high,high,negative,other,真的很不好意思，我們餐廳有急救箱可以先幫小朋友擦藥
dialogue-0306,dialogue-0306-011,語者一,high,high,high,high,high,negative,other,那餐點的部分沒有補償嗎?
dialogue-0306,dialogue-0306-012,語者一,high,high,high,high,high,negative,other,我們都沒有興致吃飯了
dialogue-0306,dialogue-0306-013,語者二,high,high,high,high,high,negative,other,不好意思，小朋友今天的餐點就免費當作補償
dialogue-0306,dialogue-0306-014,語者二,high,high,high,high,high,negative,other,請問這個補償方法小姐您能接受嗎?
dialogue-0306,dialogue-0306-015,語者一,high,high,high,high,high,negative,other,不是整桌免費喔?
dialogue-0306,dialogue-0306-016,語者一,high,high,high,high,high,negative,other,我看他流血我自己也很心疼
dialogue-0306,dialogue-0306-017,語者一,high,high,high,high,high,negative,other,都沒心情吃飯了
dialogue-0306,dialogue-0306-018,語者二,high,high,high,high,high,neutral,other,那今天全部的餐點五折
dialogue-0306,dialogue-0306-019,語者二,high,high,high,high,high,neutral,other,小姐您覺得這個補償方式能接受嗎?
dialogue-0306,dialogue-0306-020,語者一,high,high,high,high,high,neutral,other,好吧
dialogue-0306,dialogue-0306-021,語者一,high,high,high,high,high,neutral,other,我接受
dialogue-0306,dialogue-0306-022,語者一,high,high,high,high,high,neutral,other,但你們下次可不可以注意地面清潔
dialogue-0306,dialogue-0306-023,語者一,high,high,high,high,high,neutral,other,不然很危險欸
dialogue-0306,dialogue-0306-024,語者二,high,high,high,high,high,negative,other,真的很不好意思 我們會再加強員工訓練的
dialogue-0306,dialogue-0306-025,語者二,high,high,high,high,high,negative,other,會再注意地板是否會濕滑
dialogue-0307,dialogue-0307-000,語者一,high,high,high,high,high,neutral,other,下禮拜不是要去高雄嗎
dialogue-0307,dialogue-0307-001,語者一,high,high,high,high,high,neutral,other,我們改坐高鐵好不好
dialogue-0307,dialogue-0307-002,語者一,high,high,high,high,high,neutral,other,這樣比較快
dialogue-0307,dialogue-0307-003,語者一,high,high,high,high,high,neutral,other,可以去高雄玩久一點
dialogue-0307,dialogue-0307-004,語者二,high,high,high,high,high,negative,other,坐高鐵喔...
dialogue-0307,dialogue-0307-005,語者二,high,high,high,high,high,negative,other,這樣來回有點小貴耶
dialogue-0307,dialogue-0307-006,語者一,high,high,high,high,high,negative,other,可是你不覺的坐火車很久嗎
dialogue-0307,dialogue-0307-007,語者一,high,high,high,high,high,negative,other,坐到高雄都不知道幾點了
dialogue-0307,dialogue-0307-008,語者二,high,high,high,high,high,neutral,other,我們不是要省錢大作戰嗎?
dialogue-0307,dialogue-0307-009,語者二,high,high,high,high,high,neutral,other,能省就省
dialogue-0307,dialogue-0307-010,語者一,high,high,high,high,high,neutral,other,省錢大作戰到高雄再開始也可以
dialogue-0307,dialogue-0307-011,語者二,high,high,high,high,high,negative,other,可是我覺得高鐵對我來說有點貴欸
dialogue-0307,dialogue-0307-012,語者一,high,high,high,high,high,negative,other,可是不差這一點錢吧
dialogue-0307,dialogue-0307-013,語者一,high,high,high,high,high,negative,other,這樣去的路上比較舒服
dialogue-0307,dialogue-0307-014,語者一,high,high,high,high,high,negative,other,省錢大作戰我也只是說說而已嘛
